session_id,t,x,y,event_type,buttons,button,click_id,target_id,label,phase,phase_progress,extra
2026-02-25_150019,25835.653994,968,811,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.662043,966,813,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.670084,965,816,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.678121,964,817,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.686159,963,818,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.6942,962,819,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.704493,962,819,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.717349,962,820,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.735297,961,820,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.751235,961,820,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.766629,961,820,move,0,,157,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.771607,961,820,down,1,left,158,66,P2_SWEEP,2,35,{}
2026-02-25_150019,25835.772123,961,820,target_end,1,,158,66,P2_SWEEP,2,35,"{""outcome"": ""HIT""}"
2026-02-25_150019,25835.772145,961,820,phase_change,1,,158,,,3,0,"{""to"": 3, ""forced"": false}"
2026-02-25_150019,25835.796402,961,820,target_spawn,1,,158,67,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.79645,961,820,target_spawn,1,,158,68,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796482,961,820,target_spawn,1,,158,69,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796508,961,820,target_spawn,1,,158,70,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796532,961,820,target_spawn,1,,158,71,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796559,961,820,target_spawn,1,,158,72,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796581,961,820,target_spawn,1,,158,73,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796606,961,820,target_spawn,1,,158,74,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796628,961,820,target_spawn,1,,158,75,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796649,961,820,target_spawn,1,,158,76,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796671,961,820,target_spawn,1,,158,77,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796692,961,820,target_spawn,1,,158,78,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796714,961,820,target_spawn,1,,158,79,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796737,961,820,target_spawn,1,,158,80,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796757,961,820,target_spawn,1,,158,81,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796777,961,820,target_spawn,1,,158,82,P3_BLOCK,3,0,"{""label"": ""P3_BLOCK"", ""size"": 22}"
2026-02-25_150019,25835.796845,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.805956,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.814065,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.829453,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.845419,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.861539,961,820,move,1,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.875754,961,820,up,1,left,158,80,P3_BLOCK,3,0,"{""hold_ms"": """"}"
2026-02-25_150019,25835.875807,961,820,move,0,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.891485,961,820,move,0,,158,80,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.899568,960,809,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.907627,959,801,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.915676,959,789,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.92372,959,774,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.931771,958,756,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.939826,957,742,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.947879,954,719,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.955927,952,694,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.963977,950,678,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.972025,950,678,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.980077,947,635,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.988129,947,619,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25835.996178,946,604,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.004227,946,584,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.013478,946,584,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.021535,947,561,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.029587,947,549,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.037633,947,542,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.045676,947,536,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.053718,947,527,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.061761,946,521,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.069805,946,515,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.077848,945,510,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.085896,945,507,move,0,,158,71,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.09394,945,504,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.101987,945,503,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.110033,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.128843,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.143991,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.160003,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.175527,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.191146,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.206692,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.222368,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.23813,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.247452,945,502,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.255721,946,501,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.26942,946,500,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.28541,947,499,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.295433,947,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.317739,948,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.333618,948,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.349356,948,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.364565,948,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.375464,948,498,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.383608,948,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.391682,948,495,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.399744,948,494,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.407799,949,493,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.415859,949,492,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.427659,949,492,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.442893,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.458681,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.474499,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.490363,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.5072,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.522124,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.537435,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.552704,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.568956,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.58422,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.599285,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.615183,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.631331,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.647214,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.662789,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.678656,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.69477,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.710672,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.726321,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.74243,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.758026,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.77379,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.788838,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.80481,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.820149,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.835332,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.851371,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.867513,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.883167,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.89842,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.91379,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.929949,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.94505,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.960444,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.976338,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25836.99207,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.007401,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.022902,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.037831,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.053905,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.069677,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.08567,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.101295,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.116375,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.133313,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.149071,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.165081,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.180751,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.195992,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.211694,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.227503,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.243636,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.259526,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.275646,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.291274,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.307271,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.322564,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.337597,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.35349,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.369329,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.385469,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.401414,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.41725,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.432422,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.447962,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.463617,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.479549,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.494936,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.510024,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.525869,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.542169,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.557824,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.573539,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.588717,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.60412,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.619222,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.634925,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.650429,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.665674,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.681672,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.697237,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.712391,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.727671,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.742721,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.757842,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.773922,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.789309,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.805026,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.82015,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.836057,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.850934,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.866215,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.881262,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.896523,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.911805,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.927636,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.942502,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.958748,949,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.971528,950,491,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25837.989543,951,493,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.003474,953,495,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.01156,954,496,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.019686,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.036255,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.052255,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.068454,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.084338,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.100029,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.115485,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.13043,955,497,move,0,,158,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.132003,955,497,down,1,left,159,0,BASE,3,0,{}
2026-02-25_150019,25838.139537,955,497,move,1,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.161089,956,497,move,1,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.176218,956,497,move,1,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.192359,956,497,move,1,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.207556,956,497,move,1,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.21992,956,497,up,1,left,159,75,P3_BLOCK,3,0,"{""hold_ms"": """"}"
2026-02-25_150019,25838.219981,956,497,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.22804,957,495,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.236101,959,490,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.244179,961,483,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.254242,961,483,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.267569,964,466,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.277523,966,453,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.285574,969,433,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.293618,970,420,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.301663,972,408,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.309711,973,393,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.317757,973,384,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.325805,973,369,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.333849,971,355,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.341899,969,345,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.349944,966,336,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.357988,961,324,move,0,,159,69,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.366036,957,317,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.374083,952,309,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.382138,947,302,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.390197,942,295,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.398244,936,289,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.406288,930,283,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.415553,930,283,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.424632,918,274,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.437568,912,270,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.445641,906,267,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.453698,894,262,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.46175,887,260,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.469806,880,258,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.477862,876,257,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.485924,868,254,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.493978,860,251,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.503104,860,251,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.517585,849,245,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.525772,841,240,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.533818,837,236,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.541869,835,234,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.549918,830,230,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.557969,825,225,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.5662,825,225,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.575578,822,222,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.583711,813,214,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.5919,810,211,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.599957,805,206,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.608008,803,203,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.616269,799,197,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.624325,797,195,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.63239,793,189,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.640449,791,186,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.6485,789,183,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.656546,787,181,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.671466,787,180,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.679554,786,178,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.687599,785,178,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.695646,785,177,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.705485,785,177,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.721494,783,176,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.735495,781,174,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.743671,779,172,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.751727,778,171,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.759774,778,170,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.769987,778,170,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.785664,777,170,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.801659,777,170,move,0,,159,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.807615,777,170,down,1,left,160,75,P3_BLOCK,3,0,{}
2026-02-25_150019,25838.808274,777,170,target_end,1,,160,75,P3_BLOCK,3,0,"{""outcome"": ""HIT""}"
2026-02-25_150019,25838.817598,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.833017,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.848519,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.864437,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.880101,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.896393,777,170,move,1,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.905859,777,170,up,1,left,160,70,P3_BLOCK,3,1,"{""hold_ms"": """"}"
2026-02-25_150019,25838.90591,777,170,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.913958,775,170,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.922007,771,172,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.930056,763,173,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.938106,750,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.946166,735,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.954231,717,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.962281,697,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.970326,674,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.97837,655,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25838.987837,626,174,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.001739,604,173,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.009809,560,172,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.017866,541,171,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.025917,523,171,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.033963,512,170,move,0,,160,70,P3_BLOCK,3,1,{}
2026-02-25_150019,25839.042007,496,169,move,0,,160,70,P3_BLOCK,3,1,{}
