ts,x,y,buttons,active_trial_id,dt_ms,vx,vy,speed_px_s,ax,ay,accel_px_s2,jerk_px_s3,heading_rad,dheading_rad,curv,dist_to_target,inside_target,target_trial_id,label,target_cx,target_cy,target_size
4564.7931798,724,425,0,,14.326100000289443,0.0,139.6053357131105,139.6053357131105,-3888.5980334095325,-5809.567253852988,6990.870213534037,760301.5642557718,1.5707963267948966,0.244978663126864,0.122489331563432,0.0,0,,,0.0,0.0,
4564.808776,724,425,0,,15.596199999890814,0.0,0.0,0.0,0.0,-8951.240412029074,8951.240412029074,320535.1569126525,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.8240951,724,426,0,,15.31909999994241,0.0,65.27798630492389,65.27798630492389,0.0,4261.21549602583,4261.21549602583,862482.5158204186,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.8396076,724,426,0,,15.512500000113505,0.0,0.0,0.0,0.0,-4208.08936692643,4208.08936692643,545966.4698075933,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.855492,724,426,0,,15.884399999777088,0.0,0.0,0.0,0.0,0.0,0.0,264919.6297616204,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.8712861,724,426,0,,15.794100000675826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.8865836,724,426,0,,15.297500000087894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.9020452,724,426,0,,15.461599999980535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0,,,0.0,0.0,
4564.9178403,724,426,1,1,15.795099999195372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4564.9332246,724,426,1,1,15.384300000732765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4564.9487196,724,426,1,1,15.494999999646097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4564.9643676,724,426,1,1,15.64799999960087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4564.9811786,724,426,0,1,16.811000000416243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4564.9954684,724,426,0,1,14.289800000369723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.0117104,724,426,0,1,16.24199999969278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.0266105,724,426,0,1,14.900099999977101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.041935,724,426,0,1,15.324500000133412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.0578402,724,426,0,1,15.905199999906472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.0732505,724,426,0,1,15.410299999530253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.0887474,724,426,0,1,15.496900000471214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.1044056,724,426,0,1,15.658199999961653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.1198993,724,426,0,1,15.493699999751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
4565.1352508,724,426,0,1,15.35150000017893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,106.7941945987702,0,1,P1_TARGET,618.0,439.0,46
